project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
BBN-Q/Qlab,434cc22d1d1f30a9affd9b77637345e8ea8c16f9,2013-04-08T21:37:28Z,95c821fb2e8939ce6a40eb82ed15c12797b9a98c/8cbe6b7eaf4a94a91f5bde87660e2f974259c42e/b2f87cdd1a7e758194e22ddad276c78baaa6f9d4/8cc9be7efaf700f15488b6bdc390b6e1d5c0f279/2f54638723e7c02286a58bd3026cea254c628e82/6164cd54f1c314214070cd948afc5af26a68c445/0077c6d25a15295b663bcbb9546a2523d75ae84b/473e3a67c39b3d72ff5ca8c6f43899aa747609ab/,2013-08-22 13:45:23-04:00/2013-05-17 14:31:04-04:00/2013-09-04 15:40:54-04:00/2013-04-23 16:53:15-04:00/2013-04-11 11:22:44-04:00/2014-07-17 22:31:43-04:00/2013-08-23 16:49:33-04:00/2013-05-03 18:17:51-04:00/,Testing up through init()
iitis/QuantumInformation.jl,f7007226fd2a017b110400c4a4fad65ea98b4783,2018-06-28T14:46:59Z,c15cd78a4c8d40094b31ff96b1303b68ff90857c/d06077d49dd97f1257e7a182456a2595f24063b6/7240a85e8807814f1947a49490da635876f5ee6e/1b1511f102f108878e857e3c83f62c832677c935/efb10cc25c603e7f7c3b9747ed2d707bb19f5489/4d33101b154aad8ddd6928356c493ad2f10a193f/,2018-11-29 17:43:29+01:00/2018-12-03 01:28:07+01:00/2019-07-12 19:51:30+02:00/2018-12-01 16:02:06+01:00/2018-11-30 12:06:34+01:00/2018-06-29 13:50:42+02:00/,"export ispovm, iseffect"
lneuhaus/pyrpl,4835398bca9d59a112973ad9853aecae799f79c2,2017-03-06T23:20:29Z,a31c3ebd41c5a42e4f24ca24edbe47942bb43511/85b0add654b6c2ad8cf39a7e12c343ae1f5780ee/c2bc48418bf91fe1d0dc4a6516d843334b2f4dd0/539032ffcf3f6b5905e09bfe83f5a1b5388dc5b7/,2017-03-07 11:43:05+01:00/2017-04-03 03:45:41+02:00/2017-04-03 11:23:06+02:00/2017-03-17 16:08:32+01:00/,yml editor improvements (loads all setup_attributes)
lneuhaus/pyrpl,506ac3b8ecbfab7c5fc8919fad41dd734bf425d5,2016-11-17T19:25:45Z,82452527a9e3aad16738600ae20c502cb16d5ca7/f2b6fd842b70e29c382e012accdf07eeecfbcaf9/d4b16d6c6c7e6003b98b12ee757ee63f09ea3283/b61719492916f69f4bd067b15f9bc32dadac3be1/d67449e43ce6367071480fc94d7f7c295a7ed0c3/9c1a3628cb536fc74f05f02bc5563036496eb7a6/958445d9a7574431c3ecfb2f07fb860395b33a4d/8817fdf4b5606b4143cacfd5cfba010765bb8726/f07762f558d23d31de81f7b91657ba7f1d0e97d8/,2016-11-19 18:38:05+01:00/2017-08-09 18:07:43+02:00/2017-01-27 11:58:06+01:00/2017-03-25 17:06:51+01:00/2016-12-20 12:03:01+01:00/2016-12-11 01:17:40+01:00/2016-11-21 10:46:17+01:00/2017-03-25 16:11:35+01:00/2016-11-29 02:14:06+01:00/,"setup of pid created + ival update in widget + order of asg now ok

I gave up integrating the bodefit in the gui on my own... I need help on
that one"
BBN-Q/Qlab,325afe0dae1f3379edc909f4b8f54f673efbb915,2012-11-08T16:18:44Z,9a2435f9cc570deb7e1b899fb52619e4dd73902b/2468901a0a41cd261d154005eafb5293b70c1484/94ee5579a93a54e38d9aefe4a701396ff5270590/24f49ee2765f112d521cdff4b53ce2c78c5e5766/1d8511aea1d5cea4ba1e1702a55e797e8bbc6602/,2013-02-11 16:40:06-05:00/2012-11-08 11:47:45-05:00/2013-07-19 10:40:29-04:00/2012-11-12 19:53:17-05:00/2013-12-05 15:28:29-05:00/,"Added install script

--BRJ and CAR"
lneuhaus/pyrpl,5898fedcc5702b2232186067f727605e14a87770,2016-07-01T13:08:20Z,f9273040080f675f3b62a021c04c32bc0478b2fa/,2017-01-16 19:11:46+01:00/,"Merge remote-tracking branch 'refs/remotes/origin/master' into develop

# Conflicts:
#	pyrpl/config/fpm.yml
#	pyrpl/fpga/red_pitaya.bin
#	pyrpl/model.py
#	pyrpl/test/test_modules.py"
m-labs/artiq,163edc02c6373dbb0335b02366b843714a70f671,2015-07-26T06:49:39Z,f65bcbcbb22fdd36d075b2379e72a8f6b481b53b/,2019-02-26 17:11:16+08:00/,Fix Mock usage in sphinx configuration.
BBN-Q/QGL,4f02c919334ae7efe2e8fe75e1baa92c9b4b1bfe,2019-10-29T20:41:42Z,c0b89569626b392bb423ee2fa6672d7a3f7b75b2/,2019-11-08 15:35:05-05:00/,:bug: cal_db print
m-labs/artiq,ac9dcb74978d291e3f8c250adc7ce4e1bfdc3d49,2018-08-16T02:05:07Z,861ad0a62c246a014c5d292ab0735ee6aab73fa9/,2019-02-17 14:49:22+08:00/,nix: fix and update binutils-or1k
qutech/qupulse,8582dc1f7d47ca4885b66ac9cfe3f577b7f0976c,2015-09-17T12:13:50Z,9097619bf35b51a0a8948504b506b9ae9855247d/d34a17884d5a078f67bb19aeac059ecdb1ea6696/0b105252c2b4495c14c29d69735ae29a205f9a02/7d8d39b858da6a0cc066d1cc8f84d3f65232506a/4aa7461424f6552a35822e09526b143d9d0c8640/2658e7701708939e36d67e15e11be6881805018c/40fed54e808a0b90be63ef2acc9be37742dfaa08/f4cb7659c957f2c93a801d34a547c83e1c910b83/8bcafcfe48f98a90fcf202f62a3c0ea3161f7ed8/bc51ada3864dad6853cde3d6050ba006c2abd95b/b5390e77ff7af8f39db8bdfee00db7c556ff2cf0/09b66cb720e39e1cbaddf54011fea916f3ca5656/78b05d3263a1e373d9da2d1f9fc51bebf7ff846c/fdfc9adccf4765c2b62dabfbeab1c9f4251d8fd0/e1b94348abf5a2e824a1afb3be908667d141c839/13eabe8c7ad569df17d9034889dfc575cc936f73/,2015-10-22 16:51:46+02:00/2015-11-12 16:13:45+01:00/2015-09-22 11:08:16+02:00/2016-07-08 15:57:20+02:00/2015-09-18 10:29:43+02:00/2017-08-02 15:35:29+02:00/2015-09-18 11:53:07+02:00/2015-10-22 15:36:21+02:00/2015-09-18 10:19:14+02:00/2015-09-18 14:15:31+02:00/2016-07-29 12:01:16+02:00/2015-09-23 15:59:51+02:00/2015-11-12 14:37:53+01:00/2020-02-11 16:34:10+01:00/2016-12-06 10:15:02+01:00/2017-05-19 10:54:13+02:00/,Added Tests files for Branch and Loop Pulses and bughunting in Sequence and Plotting
m-labs/artiq,5e994071ce3c738b20824fec95a40f3d2f76db42,2014-10-14T07:54:28Z,5442ae312f5d2677620ac220941f14908dbfce6f/891c0d12f21c39eb062bffad86976c6e3fbc232f/61a50ee53c153110dc6f327821ff082b2a291764/2a95d27770995f56ad0de444525dc26f85b2a110/2a843ea436c4c7f34d936a0e4794e308dc9329bf/f684678b91c5ee749ce5560739850b29f77b7d3c/9bfc2070d4f51ffe972aa8270753772c9d23ebac/,2015-06-28 20:09:38-06:00/2015-01-12 18:51:23+08:00/2014-10-19 23:51:49+08:00/2014-12-03 18:20:30+08:00/2014-12-02 17:19:05+08:00/2015-01-29 23:49:17+08:00/2015-01-30 19:07:51+08:00/,examples: add RTIO skew
m-labs/artiq,91a362c89865374af0f4f74fcd3e32546961580d,2016-04-04T15:37:51Z,3d393e46549d38185adcb1b0bda2fc7906330418/aaa81a63d12d9f19b6e6023198092bee16d15294/f2c1d32e54e4a2a5a51952d67e96426d3b0a1de8/e7d6ad2595ed20021823e2693789cddc0fcbeab4/3472e1abd35fccd5ada6e844b51a084be84648ac/5f7f4ed3982499d7754d8a3f95b9cf92073aa1f0/78de2a7d5cdef3daea35e65d6d95e696be60f325/7ce9fc714aef0c712a552867b496e1cef3e360f4/96857712751b2299932e7635896a2daa50431d9d/46273455c5a230510065371f7b23849d5396d024/d4ba525c9df4d6c951d9633f50e0f32e4511a967/633c36336cf8a35b6ee938e751211dfed493858e/6ee0f65b120a1ca68a30ad66a61edbc1e9787f21/686f670a3c48948d37f73343b7a984a8a57c1429/bcfb01bc7e8ee8703bcbb20a85903062930c07ae/826d529756c4fb53dda26b20ceedd73d99e34d3c/670e8907a507084ba753bd14dfaddc743d1ffb30/c80510287b9239119249c0ba815f69b279839fae/762e0400c0ea2eee452a3ccfcbd3b15bd8c4265b/1f152bceb26c6c5da97c3a07998e1d2e882894af/4a297f0c422df52f71815bf01900898bc795bbce/fa63637a2e4407d4083b9face5b73fd92c63939e/b00089c3d3ffc784940cebb627e5c52f8af7c3ca/,2016-04-20 13:46:03+02:00/2016-04-05 17:17:02+08:00/2019-01-11 20:47:47-05:00/2016-07-31 17:24:08+02:00/2016-04-07 20:22:06+08:00/2016-05-20 16:12:02+02:00/2016-05-25 17:21:15+02:00/2016-07-09 18:29:01+02:00/2016-04-06 18:16:40+08:00/2016-04-06 22:15:51+08:00/2016-04-15 19:05:12+08:00/2016-05-13 15:28:36+02:00/2016-07-01 18:47:04+08:00/2016-04-17 10:34:10+02:00/2016-05-06 17:23:08+08:00/2016-04-05 16:05:53+08:00/2016-04-05 15:51:04+08:00/2016-04-20 18:25:43+08:00/2016-04-06 15:45:13+08:00/2016-04-05 18:50:19+08:00/2016-04-14 17:55:44+08:00/2016-04-05 00:02:32+08:00/2016-04-20 12:07:08+08:00/,add artiq_browser
lneuhaus/pyrpl,2ad6bf7c9903980c03360bf76595bac852a0a2c1,2017-01-27T01:42:54Z,77207892b1918baf93b8fef27dd5ce68ccca9019/cd7d09f09205b34811f7a6640701e43bbb6583c1/ded6c79e54d906ef411716c7c0b15c3a5f85c498/24f2f759cf7a6a98863fc6deb449e80b7ce76494/,2017-07-02 00:49:19+02:00/2017-03-03 20:41:18+01:00/2017-03-03 16:36:44+01:00/2017-02-07 15:36:23+01:00/,Got read of the last reference to the widget in Lockbox...
qutech/qupulse,1ed8031f6a33bfd42a6f027a7e47d8cdafbf6469,2019-06-09T20:16:07Z,76b3d9eb9ad7f570935fa5d3e43662b08c82c60c/,2019-06-11 11:37:58+02:00/,allow ExpressionScalar to be used in f-strings
BBN-Q/PyQLab,94e635ba43c9e6e88bdf9dbf48c3078e5ff4a46a,2016-06-14T20:57:31Z,2ec0ae708bbf3e5d9c09049cc2cda57019a960eb/,2016-08-18 14:07:57-04:00/,"Add a guard around check_states update.

The order up enaml subscription updates is undefined, so we cannot rely upon the
QtListStrWidget's `checked_states` list being the same length as `items` when
on_edit() fires."
BBN-Q/PyQLab,3ba7e8f62be4b3763da3e0d3e157d6672d892b34,2013-11-27T03:07:10Z,461a21b2612de7508eb5a58385d89bd7505f5c85/7ae8e9e1dfd0dd900611c15f3f0d9c5a66b26683/,2013-12-02 12:32:30-05:00/2013-12-02 17:00:15-05:00/,"Update EnumComboBox over to atom and nucleic enaml.

Commented out all the DictManager stuff for now."
qutech/qupulse,ac8554ffc5d1777f01b82a6c3aae89ca4a0ee674,2016-07-29T10:19:27Z,e1b94348abf5a2e824a1afb3be908667d141c839/2658e7701708939e36d67e15e11be6881805018c/,2016-12-06 10:15:02+01:00/2017-08-02 15:35:29+02:00/,More tests for BranchPulseTemplate
BBN-Q/Qlab,4020706fc464c91c87666d7486936d07994fc32f,2012-05-31T17:18:17Z,d61a7c87069bdf0ef8a559041cd13b97e1f72e54/cc524c9d9859777c054175f2f34a08da341694b4/,2012-08-18 19:30:12-04:00/2012-10-29 11:31:44-04:00/,"Generalize 2 qubit state tomography for variable nbrRepeats.

analyzeTomo now takes in the nbrRepeats and all the subfunctions deal with single-point averaged data.
--CAR and BRJ"
m-labs/artiq,f055bf88f6b5137f1caca22b81a0af65e8d64559,2018-05-09T07:16:15Z,0c1caf074401bfc1707eac74d15e28b7f0a8aad2/504d37b66bca1e7858cd7e4fc077f170e4868127/,2018-05-14 13:22:34+00:00/2018-05-14 12:24:06+00:00/,suservo: add clip flags (#992)
qutech/qupulse,eb65b4ee14dceda23a778cdd76fe81eea35e82db,2016-05-27T15:09:06Z,7d8d39b858da6a0cc066d1cc8f84d3f65232506a/082d9d8df8a04377291370503a7caed3439217d6/5cb8fd494ea62726d61f99dd686ab471012bc1e1/d34c546836f9a345fe3c63ae4becee928e400f45/dbef65b6774565f926e5180f3923243b21da6cf7/2658e7701708939e36d67e15e11be6881805018c/2994ed70974065e943e896eccfce19aeca368b57/89f9a128ac9dbcef7a2337b1a32525276c6217b4/de124037813df8c8fea4cc30c3580b42ed4c9e71/7ec83f8106ccb69dbaf2be2a31dde9a76eef8b2e/1d4e29c83c15e7672784166b1c0d8ca748d8ce3c/4b0a8a4392c5ee1086cc09c81d0dde50f28bc884/b495c5ca302b596c151d34f803838fa2285e0997/364c36d0bfeed819750494aeb26d0cfbe3d7168b/f2ded70a8a0b4d0f1ca5d664250678546c9773df/e1b94348abf5a2e824a1afb3be908667d141c839/230bc33490d11117a38c31999217f3d1983d5fb0/,2016-07-08 15:57:20+02:00/2016-06-17 12:50:26+02:00/2016-11-03 12:50:27+01:00/2017-05-19 10:52:04+02:00/2017-08-31 11:08:11+02:00/2017-08-02 15:35:29+02:00/2018-04-16 16:54:11+02:00/2018-09-06 11:24:20+02:00/2016-07-08 15:28:54+02:00/2016-06-24 10:30:46+02:00/2020-02-11 16:31:41+01:00/2016-06-17 13:07:15+02:00/2018-04-16 14:40:24+02:00/2017-03-02 17:14:00+01:00/2020-02-11 15:29:22+01:00/2016-12-06 10:15:02+01:00/2016-11-22 15:46:50+01:00/,docstrings for qctoolkit/pulses mainly done (except for some methods which are scheduled to be changed soon).
m-labs/artiq,617650f3b22f7b56fcd246d3a4fa6722d7ffe8db,2016-11-24T14:15:14Z,03d13d38112a8285b6ab0daef8bb46bb28934305/c08fc8aae94ca980cbd660f885fd9d7a0bd972f3/27160f5912609dad9bee52d5fd79e913ba63ba3a/28a41a2f603adb7f350d88fe6378f461b4ffcc33/80606529133e5d66512acad213080b6b0ca5b9f1/79c339d4ac1440b24b84a2f4210e773a7ee029c5/bfc224d4ba0fcf9a26e28999b711c0a037cd473e/a7de58b6044db4e262f74030b4a41ee536f82c99/b40953800a5cf64b3ec9f477b0d476a2f3c2b395/082fdaf45056c0ae1a4e2ab74786479b1c26171d/0a5904bbaa2163ffc1703435bd5cc996f04ecae5/f017d1771f1cbd8c589f69da30c4a398cc9f703e/d34084be0f3715948d9c87551831f4d23ce3b140/412548a86cb28260cc028c97cbc6fa8f410ca016/7ff77bceacd1b8649a24789b066c24b91b40f5db/d2f2415b501bd92f442cc251289f112c9f444a2c/569484f88802dabbbbe7fdd8be93498f94ddcf42/455250b3f93e1daeed35b6ce0fd6bafaf0126689/fe53bab953d2cd064549eb1f1ac384b0f91df093/0824e0aeaedbebd6a266d1e92a0cb7bad9af76b0/,2016-12-12 17:46:36+01:00/2017-01-04 11:25:52+01:00/2016-11-29 15:28:10+01:00/2017-01-18 17:11:02-06:00/2016-11-24 15:21:03+01:00/2017-04-26 22:23:59+02:00/2017-05-22 19:59:53+02:00/2017-03-14 14:18:55+08:00/2017-01-18 15:28:14-06:00/2017-01-04 21:04:38+01:00/2017-08-31 13:05:48+08:00/2017-02-25 12:14:56+08:00/2016-12-06 20:22:47+01:00/2017-10-23 20:09:05+08:00/2017-01-03 16:11:38+01:00/2017-03-02 18:47:56+08:00/2017-12-14 18:49:27+08:00/2017-01-03 22:04:25+01:00/2017-01-05 18:40:56+01:00/2017-09-16 17:04:11+08:00/,phaser: extract target
BBN-Q/Qlab,ac8622773fcfbfadecc2e8577f96117042e40589,2013-08-22T18:07:03Z,c8166a3ae46361c830d6132eefdd2400733130b2/9852259c86548c6b26549464cd4ef08369ef9508/73ba85cf078d77c31da8fb992dc35835c74853d0/b2f87cdd1a7e758194e22ddad276c78baaa6f9d4/271bf282f00ef3d6faf3cad56e1a045ebef9ed2f/fd1e45b4fb6920177917a6128c9e0d8354781f80/17bfb87502f029b2a5d986562d83edc8f8264334/a05a9019fdd49d0c2c35caf0855522ecb9b4ffbb/1f651ade7f35e07345a91c3a1adb71d01ceeb584/fff98447ee74e19948302050830382a2f915d31f/9adc92b8834bfe1843380f55b0604bcde73bb015/ff6cc167546476fb7f43f88659cfc2e62f5c851b/5975558f6b10138265086e7c90dbdce74aa0ba74/d531845bcb2a9ee3e9826c0895d36d851fd7eb86/ad1f6ba8c8ffe909b0094b4c83797fddfc48b2a3/cf4f42e206d4ec48d10a91563963b9f6acffd24d/edd1038efaced8a16ceea5e971d529d192e82404/6164cd54f1c314214070cd948afc5af26a68c445/,2014-04-10 10:34:31-04:00/2013-09-16 15:07:49-04:00/2014-02-12 18:09:40-05:00/2013-09-04 15:40:54-04:00/2013-09-10 22:22:04-04:00/2013-09-10 14:07:43-04:00/2014-02-03 15:04:50-05:00/2014-04-11 16:30:14-04:00/2013-09-03 22:15:55-04:00/2014-03-19 22:20:13-04:00/2013-08-26 20:30:56-04:00/2014-02-12 20:30:21-05:00/2013-09-10 22:20:59-04:00/2013-08-22 22:41:07-04:00/2013-08-22 16:32:36-04:00/2013-08-23 09:41:41-04:00/2014-02-13 20:35:39-05:00/2014-07-17 22:31:43-04:00/,"Move most of the typedefs to constant.h

Then both EthernetControl and AP2 can use them without circular refernece nonsense."
m-labs/artiq,c98e08fe36fb97f63ac181c948c9f50aa574cef8,2015-04-19T03:40:49Z,200330a808186f731ab4cc0166b5bf2c4248ef9e/f836465585be6c2d2983fe79424b78a2965a12c3/32d141f5ac8e76ae58062b9a2f06b8093b70728f/,2015-08-10 20:36:39+03:00/2015-07-15 11:20:41+02:00/2015-07-13 22:08:20+02:00/,fix transforms unittest
qutech/qupulse,b089678a861be36e0b918ea4906a80af8bfab3f9,2018-09-20T12:47:55Z,59406da4166f74ee85bcde01df64111960947e41/,2018-09-20 15:16:31+02:00/,"Hotfix: require sympy version to be <1.3 since that one broke Expressions

will be fixed in future commits"
m-labs/artiq,98598df78e97a190065c863a0391c996d33fece0,2017-01-10T22:12:32Z,20d79c930c4f5b1fecbaaf08fae94170a9d17555/,2017-09-24 12:23:47+08:00/,rtio: keep retrying on get FIFO space timeout
m-labs/artiq,2ada5227f0d550779648df1165b8d64641d4ce61,2019-04-19T16:21:54Z,5bef72dbd63d4ac6db6aee032d4a81b403819e07/,2019-04-23 00:39:27+08:00/,update documentation after moving controllers out-of-tree (#887)
BBN-Q/Qlab,9b62f592ebcfa8c452299c0aee98f6d8a146bf19,2011-03-02T22:31:16Z,c2886ed5fb30af9f6aeea409227881b1f7fcfa65/15818158150b99a9f85563492e20443944928d2f/a6265df3fe8e89f5ab500a05d09d7e821151d090/a7d684d67849ce48d944450be1efdab46d67b152/690a6ceea5511e764df0afe202c03e734c9b7953/,2011-03-15 13:46:14+00:00/2012-10-22 10:20:58-04:00/2011-03-03 15:18:25+00:00/2011-03-03 21:15:23+00:00/2011-04-06 19:50:26+00:00/,"Initial version of code to optimize mixer offsets to minimize carrier leakage.

git-svn-id: https://qubit.bbn.com/svn/MQCO/trunk@49 005577ff-ac90-44ea-9eee-c3a23b7cba77"
m-labs/artiq,2adba3ed33ad9fb8c1f694389dc2618b0ab6b742,2018-02-14T08:45:17Z,8451e58fbef81c9b1f2bb41dbdda33e0595a7947/a63fd306af3e4cce0419aee812f9d5a37d5b4eb5/75c89422c95c226b1d45470b341002f607dcebd7/caedcd5a155dffaeba7f7deb7d12d43750f9288c/2538840756ee76ee49a72dc714361f25be2170ff/102e3983b5cd34147552f03c693ee12b1bee485b/385916a9a421426298e345f81181269b58777103/,2020-02-27 02:11:12+08:00/2018-02-21 15:00:28+00:00/2018-02-16 17:51:57+00:00/2018-02-16 18:47:28+00:00/2020-05-17 14:09:11+01:00/2018-03-22 12:06:01+08:00/2019-01-18 12:06:33+00:00/,"urukul: document ad9912, and cpld, fix api"
BBN-Q/QGL,c8030907690e9c4267383d7342dc96368f010bcf,2016-11-11T18:30:41Z,fd812793a702c7057698941ea5404638d0e7e5fd/,2017-04-07 13:28:06-04:00/,"Fix SingleQubitRB_DiAC

--DR"
qutech/qupulse,0bca6ffa9f589e5dd6c4aa362bffc5d1174e013f,2018-09-06T16:22:50Z,90ee12903943822e8e57dbb221b577b7bd735252/,2018-09-07 16:35:47+02:00/,Another minor version change...
m-labs/artiq,4e802f844d2b16644fbad8113e9d940e3ca38bd5,2016-04-09T15:55:27Z,f11bf43283b27551a849f0ed4ca62d45c6941d4a/3778f93991c7fa4561a65afc2de7c02c3f5dee15/9ab63920e0e563b20218cfd4493d1ad5d8b4b8a8/61b0ad1982f3d292e75cce714516e1559f02709d/7eed4e7b6c42ad618b10a74bd58192e7b62894c4/f96f597ecbffd6ca66f11a94ae705db0ebf90e2c/,2019-05-09 17:36:35+08:00/2017-07-25 13:34:00+08:00/2017-05-15 17:17:44+08:00/2017-07-21 09:26:02-06:00/2017-07-22 00:41:42+08:00/2018-04-12 15:15:07+08:00/,"README: rewrite, summarizing more aspects of ARTIQ"
m-labs/artiq,cbd69287a78a0372c2e5996edfec3b84e952e603,2017-12-22T08:53:58Z,a536d6df12fde8479eb079a4203942a2b8172fc7/cc0ddf9d7245838f4a0d8fef3c3ea13f7ea76f10/25f3feeda8ac2e8b77df25f738f1ba9d1e2b3fb1/b219f8b5c7127f5367e515872aa85378cab451d4/94592c7a4c40a6d75a717867777ccdfd17bdfae3/38ce1f1d5df54ca7ae461100ad06fce43520a20b/b553804e5ad9157badb91ba53d27da930ae6f496/54984f080b33856ad452e9db7b454a8f2e14c601/,2018-01-17 01:21:19+00:00/2018-05-28 10:59:01+08:00/2018-01-22 18:25:10+08:00/2019-03-08 19:47:24+08:00/2018-01-20 06:40:35+00:00/2017-12-31 12:08:11+08:00/2018-01-19 07:39:55+00:00/2018-02-28 16:47:02+00:00/,artiq_flash: select Sayma standalone variant by default
BBN-Q/Qlab,4cc543ce8bc14272a68fd87eb402695b82c8582c,2012-03-02T17:24:47Z,c0963bd811d0b359dc222fcbb80e2448f0f11d77/91fada7abc5f96625826ad27fb98efcabd004340/,2012-03-02 14:59:21-05:00/2012-03-02 14:23:35-05:00/,"It seems that QRunnable's cannot recieve signals (they are for ""fire and
forget threads"").  This will trouble for
the run thread which needs to recieve the stop signal, so switch back to
inheriting from QThread and creating the thread each time."
BBN-Q/Qlab,412457b8fbe1482449cd434f7ccf2426b61d5cff,2012-09-20T15:42:41Z,087a6d62fff5d74c5e3ac8e99f7c149af529fb79/4ade3a81a275e29cd15e2da161a68b0544f6676b/771c84e70518de23b050eba6160d6692af516f69/b4e5fc5b8cf2d0ccb5cc2cffceaa51f644774865/d101f8c64bbe673783dc74780dadfe6043ffe133/5ebd27c19aea3991884e26bd5e1c04c410d9256f/5441a985903035579abd86ac96a177a2419e4ab7/,2012-12-03 17:17:08-05:00/2012-10-08 10:50:55-04:00/2012-10-14 15:00:29-04:00/2015-03-26 09:45:10-04:00/2012-10-25 10:09:13-04:00/2012-10-05 17:41:38-04:00/2012-10-12 13:18:29-04:00/,"Update C drive to block writing

write_FPGA now handles all writing to our FPGA code via a formatter for
block writes.

write_register handles other APS_CONF stuff.

--BRJ and CAR"
qutech/qupulse,4435a85e95912e72daea51743524593daa2edae9,2018-05-03T14:12:42Z,5199aeb137cca4ec7a04320ea6dfc7e3d09849a9/,2020-02-03 15:51:13+01:00/,Add/Fix tests
m-labs/artiq,44c0c617f3010e31f1f608d98b94e388fc7a7397,2015-11-09T04:32:29Z,05c61465e07cd2b5232cb7504e6d905531126fd6/4e7b004a4e894ba73695c43b7b765e882ac49e28/,2016-04-05 15:38:21+08:00/2016-04-05 13:35:47+08:00/,master/worker: add ARTIQ version to HDF5 output
m-labs/artiq,0da89557da85cced47f9f3ecb75b8b2640982c81,2015-12-08T09:52:38Z,f010a74479a7ffb9cd67c5ce066371a6609c1c30/022a1ffd0905447e7052ea44852ad9a20744a112/0eb8079b457eeefcf4a7f6a1bfee9ac056c4eb04/223657fa6351626ba6ce3cdfbea154902ff79e28/ed08352f6723f06218e16e30f201f36b560d2a35/597d7c389e1458215f70094b76f524a93ede124c/ab749560c23ab93d089398f540b5318c67417039/904db4923cdedc6b47ba08fb534ed9801121efca/c56c3e5588791b6eff46906600b93fd4330f8711/55363e2ff9e041fd488ed88ab763722d6bac2f1c/daf49efa04cd0991ec5fb7b3d062e1dd9d90d835/d30fe60edda1535fd8802fe2e32af17be16cb95d/93317d48c96efce09d5fcbaabe9f57717eea776c/,2016-09-14 10:52:49+08:00/2016-01-27 21:58:27+01:00/2015-12-11 00:20:20+08:00/2016-03-18 13:04:51+08:00/2015-12-08 18:57:53+08:00/2016-05-05 00:51:30+08:00/2016-05-28 11:04:15-05:00/2016-05-08 16:18:44+02:00/2019-02-02 22:58:49+00:00/2016-09-14 10:45:00+08:00/2016-02-14 12:15:57+01:00/2016-02-15 00:23:47+01:00/2015-12-09 19:13:57+08:00/,gui: basic support for opening files outside repository
m-labs/artiq,79d020dd3a1e4d507a8f925df8f2bb2c0d52577d,2015-12-31T14:23:13Z,67d2e7a828808f691d66427a8ee1b382add438f2/d1119d77472eba9b05b4a63670765059dda00212/03dd1c3a4328d507675f718ee111d52e66457805/693a364d85f2890d84c29936c0cfc7f923c2d10e/,2016-01-16 01:28:26+00:00/2016-01-25 18:04:06-07:00/2016-01-04 22:11:54+08:00/2015-12-31 22:39:10+08:00/,transforms.artiq_ir_generator: handle terminated try body.
m-labs/artiq,f5aa73b8faf1bb18b8161af3464f39f9b6f2e04f,2017-03-15T09:26:09Z,b54926134c984defc24953b1fad2418026a71009/,2018-05-15 14:33:30+00:00/,satman: unbreak after c586035c
m-labs/artiq,353767bfdbd23db9f7927c08a24dd4cb582021bd,2018-05-24T14:49:49Z,7a0140ecb291df209fc49170d9374b57eb8adbdd/,2018-06-12 12:37:17+01:00/,"firmware/hmc830: add VCO subsystem register 6 programming (suggested by hartytp, tested on hardware without regression)"
m-labs/artiq,78700a67bc0cbdbf0b7209d4be8e76f726005401,2016-10-17T20:13:17Z,9221a275cb8285509922bf7d2dcbd54a438b66d8/,2016-11-20 16:39:53+01:00/,sawg: fast-math
m-labs/artiq,92c63ce2e4b688e39d22f7bd368deffb0de79c14,2017-09-16T06:03:48Z,81d6317053dcc97a8f219b8b9f8da3113b9468d9/d8aa75b7420ada8d9f03798f9171d4c5cfc733aa/ab5f397fea26cdcf2b3d585c6b5baa8ccfc57c22/,2017-09-18 10:26:06+08:00/2017-09-20 11:27:57+08:00/2018-02-13 20:02:26+08:00/,"rtio/sed: rename fifos/gates, refactor tsc"
m-labs/artiq,0253db0421452c0eba332c424c80f4dd0d8a1200,2017-07-13T11:32:03Z,9045b4cc19da26f95e5d8c7db44a8c7c7e35279b/,2017-07-18 00:40:21+08:00/,conda: fix misoc git hash
m-labs/artiq,d0b21a8e85f75ae1db85c5c889f4d7250143abd8,2017-07-20T04:01:29Z,cc70578f1fdc2f222c3c814fb3e03be85af640e4/a992a672d9a2ae3a5e3f99d8fb1abde0b237b114/c71e44292992650e49b5109ea8cb8efceb9f1999/3027951dd85d642b235dec57b1309ea65a79c502/,2018-02-23 17:31:19+01:00/2018-03-24 12:41:18+00:00/2018-09-26 12:12:37+08:00/2018-05-13 23:29:35+08:00/,"manual: add short description of drivers, with replace support information. Closes #777"
m-labs/artiq,7be27d71164c6cd7be8066b2d30120f56ab9d689,2016-12-13T15:44:04Z,f5f662200bfb5d56a5d1b58b69fc039a969479bd/39a1dcbb3dce8a7601583e9d2e41af23879425c9/,2016-12-20 21:39:51+01:00/2017-06-12 20:04:58+02:00/,fir: add upsample transfer function test
